Time,site,T°C_2,U_2,V_2,T°C_15,U_15,V_15,T°C_30,U_30,V_30,sat_chl,sat_secchi,label
2024-01-25 00:21:58,LEXPLORE,6.49,0.062,-0.0159999999999999,6.5,0.0531818181818181,-0.0003636363636363,6.44,0.0417999999999999,0.0077999999999999,2.03,7.48,1
2024-01-25 02:21:25,LEXPLORE,6.49,0.062,-0.0159999999999999,6.5,0.0531818181818181,-0.0003636363636363,6.44,0.0417999999999999,0.0077999999999999,2.03,7.48,1
2024-01-25 04:21:07,LEXPLORE,6.46,0.044,-0.0159999999999999,6.48,0.046,-0.0011818181818181,6.428,0.0427999999999999,0.003,2.03,7.48,1
2024-01-25 06:21:25,LEXPLORE,6.46,0.04,-0.004,6.47,0.0458181818181818,0.0048181818181818,6.448,0.0487999999999999,0.005,2.03,7.48,1
2024-01-25 08:22:03,LEXPLORE,6.46,0.04,-0.004,6.47,0.0458181818181818,0.0048181818181818,6.448,0.0487999999999999,0.005,2.03,7.48,1
2024-01-25 10:21:23,LEXPLORE,6.6,0.0529999999999999,-0.0009999999999999,6.46,0.048,0.004,6.42,0.0437999999999999,0.002,2.03,7.48,1
2024-01-25 12:21:18,LEXPLORE,6.54,0.053,-0.016,6.44,0.037,-0.0078181818181818,6.39,0.0317999999999999,-0.0037999999999999,2.03,7.48,1
2024-01-25 16:21:57,LEXPLORE,6.53,0.036,-0.012,6.42,0.0231818181818181,-0.004,6.358,0.027,0.0032,2.03,7.48,1
2024-01-25 18:21:59,LEXPLORE,6.55,0.013,0.0,6.4,0.019,-0.0001818181818181,6.34,0.028,0.0037999999999999,2.03,7.48,1
2024-01-25 20:21:24,LEXPLORE,6.55,0.013,0.0,6.4,0.019,-0.0001818181818181,6.34,0.028,0.0037999999999999,2.03,7.48,1
2024-01-26 04:21:58,LEXPLORE,6.37,0.018,-0.018,6.361818181818182,0.0278181818181818,-0.0021818181818181,6.278,0.0315999999999999,-0.0002,2.03,7.48,1
2024-01-26 06:21:58,LEXPLORE,6.35,0.01,-0.002,6.331818181818182,0.0268181818181818,-0.0088181818181818,6.26,0.0325999999999999,-0.003,2.03,7.48,1
2024-01-26 08:21:25,LEXPLORE,6.35,0.01,-0.002,6.331818181818182,0.0268181818181818,-0.0088181818181818,6.26,0.0325999999999999,-0.003,2.03,7.48,1
2024-01-26 10:21:21,LEXPLORE,6.35,0.022,-0.0009999999999999,6.3118181818181816,0.0268181818181818,-0.0148181818181818,6.248,0.0287999999999999,-0.003,2.03,7.48,1
2024-01-26 12:21:18,LEXPLORE,6.41,0.04,-0.0189999999999999,6.321818181818182,0.0241818181818181,-0.0171818181818181,6.248,0.023,-0.0002,2.03,7.48,1
2024-01-26 16:21:58,LEXPLORE,6.48,0.033,-0.027,6.343636363636364,0.0261818181818181,-0.0101818181818181,6.278,0.029,0.0007999999999999,2.03,7.48,1
2024-01-26 18:21:24,LEXPLORE,6.51,0.016,-0.005,6.39,0.045,-0.0031818181818181,6.33,0.0445999999999999,-0.002,2.03,7.48,1
2024-01-26 22:21:24,LEXPLORE,6.52,0.053,-0.0179999999999999,6.441818181818182,0.054,-0.018,6.358,0.0393999999999999,-0.017,2.03,7.48,1
2024-01-27 00:21:23,LEXPLORE,6.5,0.047,-0.03,6.461818181818182,0.042,-0.023,6.32,0.0217999999999999,-0.0217999999999999,2.03,7.48,1
2024-01-27 02:21:20,LEXPLORE,6.5,0.047,-0.03,6.461818181818182,0.042,-0.023,6.32,0.0217999999999999,-0.0217999999999999,2.03,7.48,1
2024-01-27 04:21:23,LEXPLORE,6.45,0.031,-0.0269999999999999,6.443636363636364,0.0343636363636363,-0.0173636363636363,6.29,0.0077999999999999,-0.0095999999999999,2.03,7.48,1
2024-01-27 06:21:58,LEXPLORE,6.43,0.035,-0.012,6.441818181818182,0.04,-0.013,6.348,0.0225999999999999,-0.0035999999999999,2.03,7.48,1
2024-01-27 08:21:54,LEXPLORE,6.43,0.035,-0.012,6.441818181818182,0.04,-0.013,6.348,0.0225999999999999,-0.0035999999999999,2.03,7.48,1
2024-01-27 10:21:59,LEXPLORE,6.43,0.036,-0.0169999999999999,6.45,0.048,-0.015,6.4,0.0327999999999999,-0.01,2.03,7.48,1
2024-01-27 12:21:24,LEXPLORE,6.47,0.044,-0.014,6.46,0.0401818181818181,-0.024,6.4,0.0255999999999999,-0.02,2.03,7.48,1
2024-01-27 16:21:23,LEXPLORE,6.53,0.056,-0.012,6.461818181818182,0.0273636363636363,-0.0218181818181818,6.38,0.0137999999999999,-0.02,2.03,7.48,1
2024-01-27 18:21:26,LEXPLORE,6.52,0.053,-0.02,6.441818181818182,0.0243636363636363,-0.0123636363636363,6.36,0.0087999999999999,-0.014,2.03,7.48,1
2024-01-27 22:21:17,LEXPLORE,6.49,0.044,-0.017,6.443636363636364,0.029,-0.0093636363636363,6.36,0.0137999999999999,-0.012,2.03,7.48,1
2024-01-28 00:21:25,LEXPLORE,6.46,0.038,-0.014,6.453636363636364,0.0271818181818181,-0.0149090909090908,6.36,0.0175999999999999,-0.016,2.03,7.48,1
2024-01-28 02:21:24,LEXPLORE,6.46,0.038,-0.014,6.453636363636364,0.0271818181818181,-0.0149090909090908,6.36,0.0175999999999999,-0.016,2.03,7.48,1
2024-01-28 04:21:58,LEXPLORE,6.43,0.02,-0.014,6.45,0.0231818181818181,-0.019,6.358,0.0115999999999999,-0.019,2.03,7.48,1
2024-01-28 06:21:58,LEXPLORE,6.4,0.018,-0.011,6.43,0.025,-0.0148181818181818,6.358,0.0095999999999999,-0.0177999999999999,2.03,7.48,1
2024-01-28 08:21:05,LEXPLORE,6.4,0.018,-0.011,6.43,0.025,-0.0148181818181818,6.358,0.0095999999999999,-0.0177999999999999,2.03,7.48,1
2024-01-28 12:21:39,LEXPLORE,6.44,0.042,-0.016,6.41,0.0221818181818181,-0.02,6.328,0.0035999999999999,-0.0175999999999999,2.03,7.48,1
2024-01-28 14:21:26,LEXPLORE,6.44,0.042,-0.016,6.41,0.0221818181818181,-0.02,6.328,0.0035999999999999,-0.0175999999999999,2.03,7.48,1
2024-01-28 16:21:26,LEXPLORE,6.49,0.038,-0.019,6.401818181818182,0.0161818181818181,-0.016,6.318,0.006,-0.0065999999999999,2.03,7.48,1
2024-01-28 18:21:25,LEXPLORE,6.48,0.032,-0.021,6.41,0.0181818181818181,-0.009,6.328,0.0152,0.0022,2.03,7.48,1
2024-01-28 22:21:56,LEXPLORE,6.47,0.03,-0.02,6.42,0.0251818181818181,-0.0091818181818181,6.35,0.0237999999999999,-0.0012,2.03,7.48,1
2024-01-29 00:22:06,LEXPLORE,6.44,0.021,-0.018,6.421818181818182,0.027,-0.013,6.358,0.0195999999999999,-0.01,2.03,7.48,1
2024-01-29 02:22:00,LEXPLORE,6.44,0.021,-0.018,6.421818181818182,0.027,-0.013,6.358,0.0195999999999999,-0.01,2.03,7.48,1
2024-01-29 04:21:59,LEXPLORE,6.42,0.023,-0.0149999999999999,6.421818181818182,0.024,-0.0138181818181818,6.328,0.0087999999999999,-0.0097999999999999,2.03,7.48,1
2024-01-29 06:21:58,LEXPLORE,6.41,0.021,-0.013,6.43,0.024,-0.0108181818181818,6.31,0.0067999999999999,0.0002,2.03,7.48,1
2024-01-29 08:21:56,LEXPLORE,6.41,0.021,-0.013,6.43,0.024,-0.0108181818181818,6.31,0.0067999999999999,0.0002,2.03,7.48,1
2024-01-29 10:21:58,LEXPLORE,6.4,0.027,-0.006,6.42,0.025,-0.012,6.318,0.0137999999999999,0.0042,2.03,7.48,1
2024-01-29 12:21:27,LEXPLORE,6.44,0.029,-0.013,6.42,0.0221818181818181,-0.014,6.338,0.0185999999999999,-0.001,2.03,7.48,1
2024-01-29 16:21:57,LEXPLORE,6.5,0.027,-0.008,6.411818181818182,0.02,-0.01,6.338,0.0165999999999999,-0.0062,2.03,7.48,1
2024-01-29 18:22:03,LEXPLORE,6.5,0.023,-0.002,6.42,0.024,-0.005,6.318,0.0125999999999999,-0.0052,2.03,7.48,1
2024-01-29 20:22:04,LEXPLORE,6.5,0.023,-0.002,6.42,0.024,-0.005,6.318,0.0125999999999999,-0.0052,2.03,7.48,1
2024-01-29 22:22:04,LEXPLORE,6.48,0.04,-0.0109999999999999,6.423636363636364,0.028,-0.006,6.308,0.0115999999999999,-0.0017999999999999,2.03,7.48,1
2024-01-30 00:21:54,LEXPLORE,6.45,0.027,-0.019,6.423636363636364,0.026,-0.01,6.308,0.0127999999999999,0.0002,2.03,7.48,1
2024-01-30 02:22:00,LEXPLORE,6.45,0.027,-0.019,6.423636363636364,0.026,-0.01,6.308,0.0127999999999999,0.0002,2.03,7.48,1
2024-01-30 04:21:58,LEXPLORE,6.43,0.013,-0.008,6.421818181818182,0.0228181818181818,-0.0111818181818181,6.318,0.0177999999999999,-0.0007999999999999,2.03,7.48,1
2024-01-30 06:21:57,LEXPLORE,6.39,0.023,0.006,6.42,0.023,-0.0066363636363636,6.32,0.0207999999999999,-0.002,2.03,7.48,1
2024-01-30 08:21:56,LEXPLORE,6.39,0.023,0.006,6.42,0.023,-0.0066363636363636,6.32,0.0207999999999999,-0.002,2.03,7.48,1
2024-01-30 10:22:03,LEXPLORE,6.39,0.037,0.0,6.4,0.033,-0.0048181818181818,6.318,0.0185999999999999,-0.002,2.03,7.48,1
2024-01-30 12:21:28,LEXPLORE,6.43,0.041,-0.014,6.4,0.0301818181818181,-0.014,6.308,0.0125999999999999,-0.0035999999999999,2.03,7.48,1
2024-01-30 18:21:36,LEXPLORE,6.47,0.029,-0.015,6.391818181818182,0.024,-0.007,6.3,0.017,0.0037999999999999,2.03,7.48,1
2024-01-30 22:21:22,LEXPLORE,6.45,0.028,-0.005,6.391818181818182,0.03,-0.003,6.32,0.0255999999999999,0.0037999999999999,2.03,7.48,1
2024-01-31 00:21:20,LEXPLORE,6.42,0.03,-0.012,6.381818181818182,0.0331818181818181,-0.006,6.328,0.0265999999999999,-0.002,2.03,7.48,1
2024-01-31 02:21:24,LEXPLORE,6.42,0.03,-0.012,6.381818181818182,0.0331818181818181,-0.006,6.328,0.0265999999999999,-0.002,2.03,7.48,1
2024-01-31 04:21:24,LEXPLORE,6.38,0.027,-0.011,6.381818181818182,0.032,-0.01,6.308,0.0215999999999999,-0.008,2.03,7.48,1
2024-01-31 06:21:22,LEXPLORE,6.36,0.018,0.001,6.37,0.0278181818181818,-0.0098181818181818,6.288,0.0147999999999999,-0.008,2.03,7.48,1
2024-01-31 08:21:25,LEXPLORE,6.36,0.018,0.001,6.37,0.0278181818181818,-0.0098181818181818,6.288,0.0147999999999999,-0.008,2.03,7.48,1
2024-01-31 10:21:22,LEXPLORE,6.36,0.025,0.0059999999999999,6.36,0.029,-0.005,6.288,0.0137999999999999,-0.0017999999999999,2.03,7.48,1
2024-01-31 12:21:22,LEXPLORE,6.42,0.04,0.0109999999999999,6.37,0.033,-0.0088181818181818,6.298,0.017,0.0004,2.03,7.48,1
2024-01-31 16:21:25,LEXPLORE,6.49,0.064,-0.009,6.38,0.0281818181818181,-0.014,6.3,0.0184,0.0012,2.03,7.48,1
2024-01-31 18:21:59,LEXPLORE,6.44,0.038,-0.02,6.371818181818182,0.0221818181818181,-0.01,6.3,0.022,0.0007999999999999,2.03,7.48,1
2024-01-31 20:21:22,LEXPLORE,6.44,0.038,-0.02,6.371818181818182,0.0221818181818181,-0.01,6.3,0.022,0.0007999999999999,2.03,7.48,1
2024-01-31 22:22:04,LEXPLORE,6.4,0.0289999999999999,-0.016,6.37,0.023,-0.004,6.308,0.0227999999999999,-0.0032,2.03,7.48,1
2024-02-01 00:21:56,LEXPLORE,6.36,0.026,-0.0119999999999999,6.361818181818182,0.028,0.0,6.295999999999999,0.0205999999999999,-0.004,2.17,8.62,1
2024-02-01 02:21:56,LEXPLORE,6.36,0.026,-0.0119999999999999,6.361818181818182,0.028,0.0,6.295999999999999,0.0205999999999999,-0.004,2.17,8.62,1
2024-02-01 04:21:57,LEXPLORE,6.35,0.025,-0.003,6.361818181818182,0.0308181818181818,-0.003,6.278,0.0195999999999999,-0.0037999999999999,2.17,8.62,1
2024-02-01 06:22:01,LEXPLORE,6.34,0.035,0.006,6.36,0.032,-0.0058181818181818,6.288,0.02,-0.0075999999999999,2.17,8.62,1
2024-02-01 08:21:55,LEXPLORE,6.34,0.035,0.006,6.36,0.032,-0.0058181818181818,6.288,0.02,-0.0075999999999999,2.17,8.62,1
2024-02-01 10:21:17,LEXPLORE,6.34,0.044,-0.012,6.35,0.0341818181818181,-0.009,6.28,0.014,-0.0053999999999999,2.17,8.62,1
2024-02-01 12:21:58,LEXPLORE,6.34,0.037,-0.013,6.34,0.031,-0.012,6.298,0.016,0.004,2.17,8.62,1
2024-02-01 14:21:22,LEXPLORE,6.34,0.037,-0.013,6.34,0.031,-0.012,6.298,0.016,0.004,2.17,8.62,1
2024-02-01 16:21:56,LEXPLORE,6.33,0.034,-0.014,6.34,0.026,-0.009,6.298,0.021,0.005,2.17,8.62,1
2024-02-01 18:21:23,LEXPLORE,6.32,0.024,-0.007,6.33,0.024,-0.006,6.288,0.0247999999999999,0.0012,2.17,8.62,1
2024-02-02 00:22:10,LEXPLORE,6.32,0.029,0.0019999999999999,6.33,0.0301818181818181,-0.002,6.298,0.0247999999999999,-0.0082,2.17,8.62,1
2024-02-02 02:21:24,LEXPLORE,6.32,0.029,0.0019999999999999,6.33,0.0301818181818181,-0.002,6.298,0.0247999999999999,-0.0082,2.17,8.62,1
2024-02-02 04:22:00,LEXPLORE,6.32,0.034,0.002,6.33,0.0321818181818181,-0.005,6.298,0.0195999999999999,-0.01,2.17,8.62,1
2024-02-02 06:22:00,LEXPLORE,6.32,0.041,0.0019999999999999,6.32,0.0321818181818181,-0.0078181818181818,6.288,0.0147999999999999,-0.0047999999999999,2.17,8.62,1
2024-02-02 08:21:56,LEXPLORE,6.32,0.041,0.0019999999999999,6.32,0.0321818181818181,-0.0078181818181818,6.288,0.0147999999999999,-0.0047999999999999,2.17,8.62,1
2024-02-02 10:21:58,LEXPLORE,6.31,0.035,-0.007,6.32,0.029,-0.0098181818181818,6.28,0.015,0.0042,2.17,8.62,1
2024-02-02 12:21:58,LEXPLORE,6.33,0.025,-0.007,6.3118181818181816,0.024,-0.009,6.29,0.021,0.0077999999999999,2.17,8.62,1
2024-02-02 14:21:21,LEXPLORE,6.33,0.025,-0.007,6.3118181818181816,0.024,-0.009,6.29,0.021,0.0077999999999999,2.17,8.62,1
2024-02-02 16:21:24,LEXPLORE,6.38,0.025,0.004,6.321818181818182,0.022,-0.005,6.3,0.026,0.0037999999999999,2.17,8.62,1
2024-02-02 18:21:24,LEXPLORE,6.38,0.041,0.0,6.331818181818182,0.0251818181818181,-0.002,6.308,0.0277999999999999,-0.0002,2.17,8.62,1
2024-02-02 22:21:56,LEXPLORE,6.37,0.038,-0.001,6.34,0.0291818181818181,-0.003,6.298,0.0235999999999999,-0.0052,2.17,8.62,1
2024-02-03 00:21:58,LEXPLORE,6.3,0.041,-0.014,6.33,0.0251818181818181,-0.0078181818181818,6.268,0.0107999999999999,-0.0087999999999999,2.17,8.62,1
2024-02-03 02:21:57,LEXPLORE,6.3,0.041,-0.014,6.33,0.0251818181818181,-0.0078181818181818,6.268,0.0107999999999999,-0.0087999999999999,2.17,8.62,1
2024-02-03 04:21:59,LEXPLORE,6.26,0.022,-0.012,6.288181818181818,0.021,-0.0071818181818181,6.26,0.0107999999999999,0.0022,2.17,8.62,1
2024-02-03 06:21:58,LEXPLORE,6.24,0.0219999999999999,-0.005,6.27,0.019,-0.0001818181818181,6.28,0.0202,0.007,2.17,8.62,1
2024-02-03 08:21:56,LEXPLORE,6.24,0.0219999999999999,-0.005,6.27,0.019,-0.0001818181818181,6.28,0.0202,0.007,2.17,8.62,1
2024-02-03 10:22:02,LEXPLORE,6.25,0.025,0.001,6.26,0.024,0.0,6.27,0.024,0.002,2.17,8.62,1
2024-02-03 12:21:56,LEXPLORE,6.3,0.036,-0.008,6.28,0.026,-0.004,6.26,0.0217999999999999,-0.003,2.17,8.62,1
2024-02-03 14:21:56,LEXPLORE,6.3,0.036,-0.008,6.28,0.026,-0.004,6.26,0.0217999999999999,-0.003,2.17,8.62,1
2024-02-03 16:21:57,LEXPLORE,6.34,0.036,-0.013,6.291818181818182,0.024,-0.007,6.258,0.0157999999999999,-0.0022,2.17,8.62,1
2024-02-03 18:21:58,LEXPLORE,6.33,0.0279999999999999,-0.013,6.291818181818182,0.0201818181818181,-0.005,6.25,0.0125999999999999,0.0012,2.17,8.62,1
2024-02-03 20:21:58,LEXPLORE,6.33,0.0279999999999999,-0.013,6.291818181818182,0.0201818181818181,-0.005,6.25,0.0125999999999999,0.0012,2.17,8.62,1
2024-02-03 22:22:01,LEXPLORE,6.29,0.021,-0.004,6.291818181818182,0.019,-0.0011818181818181,6.25,0.015,0.0062,2.17,8.62,1
2024-02-04 00:21:59,LEXPLORE,6.27,0.019,0.0,6.3,0.02,-0.0008181818181818,6.26,0.02,0.005,2.17,8.62,1
2024-02-04 02:22:08,LEXPLORE,6.27,0.019,0.0,6.3,0.02,-0.0008181818181818,6.26,0.02,0.005,2.17,8.62,1
2024-02-04 04:22:03,LEXPLORE,6.25,0.0279999999999999,-0.0079999999999999,6.28,0.0201818181818181,-0.0018181818181818,6.26,0.0202,-0.002,2.17,8.62,1
2024-02-04 06:21:24,LEXPLORE,6.22,0.0239999999999999,-0.012,6.26,0.019,-0.005,6.25,0.014,-0.0032,2.17,8.62,1
2024-02-04 08:21:58,LEXPLORE,6.22,0.0239999999999999,-0.012,6.26,0.019,-0.005,6.25,0.014,-0.0032,2.17,8.62,1
2024-02-04 10:21:49,LEXPLORE,6.21,0.019,-0.0149999999999999,6.24,0.016,-0.003,6.25,0.0127999999999999,0.002,2.17,8.62,1
2024-02-04 12:21:58,LEXPLORE,6.25,0.021,-0.007,6.25,0.015,0.0,6.24,0.014,0.006,2.17,8.62,1
2024-02-04 14:22:01,LEXPLORE,6.25,0.021,-0.007,6.25,0.015,0.0,6.24,0.014,0.006,2.17,8.62,1
2024-02-04 16:22:02,LEXPLORE,6.3,0.021,-0.001,6.261818181818182,0.017,0.0,6.25,0.018,0.005,2.17,8.62,1
2024-02-04 18:21:22,LEXPLORE,6.3,0.025,-0.002,6.28,0.019,-0.002,6.25,0.018,0.001,2.17,8.62,1
2024-02-04 22:21:58,LEXPLORE,6.3,0.038,-0.0049999999999999,6.281818181818182,0.0171818181818181,-0.003,6.248,0.014,-0.001,2.17,8.62,1
2024-02-05 00:22:02,LEXPLORE,6.27,0.0279999999999999,-0.0159999999999999,6.29,0.0173636363636363,-0.0021818181818181,6.24,0.011,0.0017999999999999,2.17,8.62,1
2024-02-05 02:21:57,LEXPLORE,6.27,0.0279999999999999,-0.0159999999999999,6.29,0.0173636363636363,-0.0021818181818181,6.24,0.011,0.0017999999999999,2.17,8.62,1
2024-02-05 04:21:59,LEXPLORE,6.23,0.0149999999999999,-0.0179999999999999,6.26,0.014,-0.0011818181818181,6.23,0.0097999999999999,0.006,2.17,8.62,1
2024-02-05 06:21:59,LEXPLORE,6.2,0.012,-0.0059999999999999,6.23,0.011,0.0,6.23,0.014,0.006,2.17,8.62,1
2024-02-05 08:21:57,LEXPLORE,6.2,0.012,-0.0059999999999999,6.23,0.011,0.0,6.23,0.014,0.006,2.17,8.62,1
2024-02-05 10:21:59,LEXPLORE,6.21,0.011,0.0,6.22,0.013,0.001,6.23,0.015,0.002,2.17,8.62,1
2024-02-05 12:21:56,LEXPLORE,6.26,0.0189999999999999,0.006,6.231818181818182,0.015,0.001,6.22,0.014,0.0,2.17,8.62,1
2024-02-05 14:22:02,LEXPLORE,6.26,0.0189999999999999,0.006,6.231818181818182,0.015,0.001,6.22,0.014,0.0,2.17,8.62,1
2024-02-05 16:21:58,LEXPLORE,6.34,0.025,0.0089999999999999,6.241818181818182,0.016,-0.0018181818181818,6.22,0.0107999999999999,-0.001,2.17,8.62,1
2024-02-05 20:22:04,LEXPLORE,6.33,0.031,0.0039999999999999,6.241818181818182,0.0131818181818181,-0.004,6.21,0.007,0.001,2.17,8.62,1
2024-02-05 22:21:58,LEXPLORE,6.28,0.0309999999999999,-0.013,6.24,0.0081818181818181,-0.002,6.21,0.006,0.004,2.17,8.62,1
2024-02-06 00:21:58,LEXPLORE,6.23,0.0159999999999999,-0.012,6.241818181818182,0.0071818181818181,0.0006363636363636,6.21,0.009,0.006,2.17,8.62,1
2024-02-06 02:22:01,LEXPLORE,6.23,0.0159999999999999,-0.012,6.241818181818182,0.0071818181818181,0.0006363636363636,6.21,0.009,0.006,2.17,8.62,1
2024-02-06 04:22:00,LEXPLORE,6.21,0.0119999999999999,-0.006,6.23,0.007,0.0008181818181818,6.21,0.013,0.004,2.17,8.62,1
2024-02-06 06:21:59,LEXPLORE,6.2,0.007,0.006,6.22,0.01,0.002,6.21,0.013,0.001,2.17,8.62,1
2024-02-06 08:21:38,LEXPLORE,6.2,0.007,0.006,6.22,0.01,0.002,6.21,0.013,0.001,2.17,8.62,1
2024-02-06 10:21:58,LEXPLORE,6.2,0.019,-0.0069999999999999,6.22,0.014,0.002,6.218,0.01,0.0,2.17,8.62,1
2024-02-06 12:21:23,LEXPLORE,6.24,0.0179999999999999,-0.007,6.22,0.011,-0.003,6.21,0.0067999999999999,0.0,2.17,8.62,1
2024-02-06 16:21:55,LEXPLORE,6.28,0.014,-0.0189999999999999,6.23,0.0061818181818181,-0.003,6.208,0.0057999999999999,0.0044,2.17,8.62,1
2024-02-06 18:22:03,LEXPLORE,6.26,0.0199999999999999,-0.0179999999999999,6.231818181818182,0.006,0.002,6.21,0.01,0.008,2.17,8.62,1
2024-02-06 20:21:57,LEXPLORE,6.26,0.0199999999999999,-0.0179999999999999,6.231818181818182,0.006,0.002,6.21,0.01,0.008,2.17,8.62,1
2024-02-06 22:22:02,LEXPLORE,6.23,0.0299999999999999,-0.0169999999999999,6.25,0.009,0.0028181818181818,6.208,0.0137999999999999,0.0062,2.17,8.62,1
2024-02-07 00:21:58,LEXPLORE,6.21,0.0159999999999999,-0.0169999999999999,6.22,0.011,-0.0021818181818181,6.2,0.013,0.0027999999999999,2.17,8.62,1
2024-02-07 02:22:01,LEXPLORE,6.21,0.0159999999999999,-0.0169999999999999,6.22,0.011,-0.0021818181818181,6.2,0.013,0.0027999999999999,2.17,8.62,1
2024-02-07 04:21:58,LEXPLORE,6.18,0.004,-0.0129999999999999,6.2,0.008,-0.003,6.206,0.0117999999999999,0.001,2.17,8.62,1
2024-02-07 06:22:04,LEXPLORE,6.17,0.005,-0.0019999999999999,6.19,0.006,0.002,6.2,0.0102,0.004,2.17,8.62,1
2024-02-07 08:22:06,LEXPLORE,6.17,0.005,-0.0019999999999999,6.19,0.006,0.002,6.2,0.0102,0.004,2.17,8.62,1
2024-02-07 10:21:55,LEXPLORE,6.17,0.019,-0.0019999999999999,6.19,0.013,0.004,6.19,0.013,0.005,2.17,8.62,1
2024-02-07 12:22:00,LEXPLORE,6.21,0.0299999999999999,-0.006,6.19,0.017,0.0,6.19,0.015,0.003,2.17,8.62,1
2024-02-07 14:21:58,LEXPLORE,6.21,0.0299999999999999,-0.006,6.19,0.017,0.0,6.19,0.015,0.003,2.17,8.62,1
2024-02-07 16:21:57,LEXPLORE,6.26,0.023,-0.016,6.21,0.0151818181818181,-0.003,6.19,0.014,0.001,2.17,8.62,1
2024-02-07 18:22:03,LEXPLORE,6.26,0.0,-0.015,6.21,0.014,-0.002,6.19,0.0137999999999999,0.003,2.17,8.62,1
2024-02-07 20:22:04,LEXPLORE,6.26,0.0,-0.015,6.21,0.014,-0.002,6.19,0.0137999999999999,0.003,2.17,8.62,1
2024-02-07 22:21:57,LEXPLORE,6.26,0.0259999999999999,-0.009,6.22,0.016,0.0,6.19,0.0157999999999999,0.005,2.17,8.62,1
2024-02-08 00:21:56,LEXPLORE,6.25,0.0399999999999999,-0.0229999999999999,6.24,0.0193636363636363,-0.0011818181818181,6.19,0.0157999999999999,0.007,2.17,8.62,1
2024-02-08 02:22:02,LEXPLORE,6.25,0.0399999999999999,-0.0229999999999999,6.24,0.0193636363636363,-0.0011818181818181,6.19,0.0157999999999999,0.007,2.17,8.62,1
2024-02-08 04:21:56,LEXPLORE,6.24,0.046,-0.019,6.23,0.0221818181818181,-0.0061818181818181,6.2,0.0177999999999999,0.006,2.17,8.62,1
2024-02-08 06:21:22,LEXPLORE,6.22,0.0249999999999999,-0.0189999999999999,6.22,0.021,-0.0041818181818181,6.208,0.0227999999999999,0.0047999999999999,2.17,8.62,1
2024-02-08 08:22:00,LEXPLORE,6.22,0.0249999999999999,-0.0189999999999999,6.22,0.021,-0.0041818181818181,6.208,0.0227999999999999,0.0047999999999999,2.17,8.62,1
2024-02-08 12:22:09,LEXPLORE,6.22,0.016,-0.001,6.22,0.023,0.001,6.22,0.024,0.003,2.17,8.62,1
2024-02-08 14:21:57,LEXPLORE,6.22,0.016,-0.001,6.22,0.023,0.001,6.22,0.024,0.003,2.17,8.62,1
2024-02-08 16:21:59,LEXPLORE,6.28,0.033,0.009,6.24,0.029,0.0021818181818181,6.23,0.026,0.001,2.17,8.62,1
2024-02-08 18:21:54,LEXPLORE,6.33,0.041,0.011,6.26,0.0341818181818181,0.0001818181818181,6.23,0.023,-0.003,2.17,8.62,1
2024-02-08 20:21:57,LEXPLORE,6.33,0.041,0.011,6.26,0.0341818181818181,0.0001818181818181,6.23,0.023,-0.003,2.17,8.62,1
2024-02-08 22:21:55,LEXPLORE,6.36,0.048,-0.0059999999999999,6.261818181818182,0.0321818181818181,-0.0058181818181818,6.22,0.0167999999999999,-0.003,2.17,8.62,1
2024-02-09 00:21:57,LEXPLORE,6.36,0.028,-0.004,6.251818181818182,0.0241818181818181,-0.0051818181818181,6.22,0.016,0.003,2.17,8.62,1
2024-02-09 02:21:59,LEXPLORE,6.36,0.028,-0.004,6.251818181818182,0.0241818181818181,-0.0051818181818181,6.22,0.016,0.003,2.17,8.62,1
2024-02-09 04:21:59,LEXPLORE,6.35,0.0269999999999999,-0.0109999999999999,6.25,0.023,0.001,6.23,0.0217999999999999,0.008,2.17,8.62,1
2024-02-09 06:21:57,LEXPLORE,6.33,0.035,-0.0149999999999999,6.26,0.029,0.007,6.23,0.0267999999999999,0.006,2.17,8.62,1
2024-02-09 08:22:04,LEXPLORE,6.33,0.035,-0.0149999999999999,6.26,0.029,0.007,6.23,0.0267999999999999,0.006,2.17,8.62,1
2024-02-09 10:21:58,LEXPLORE,6.31,0.012,-0.008,6.281818181818182,0.033,0.0031818181818181,6.22,0.0247999999999999,-0.0012,2.17,8.62,1
2024-02-09 12:21:55,LEXPLORE,6.34,0.01,0.0099999999999999,6.303636363636364,0.0304545454545454,-0.0036363636363636,6.21,0.0187999999999999,-0.006,2.17,8.62,1
2024-02-09 14:21:56,LEXPLORE,6.34,0.01,0.0099999999999999,6.303636363636364,0.0304545454545454,-0.0036363636363636,6.21,0.0187999999999999,-0.006,2.17,8.62,1
2024-02-09 16:21:57,LEXPLORE,6.38,0.046,0.007,6.313636363636364,0.029,-0.0066363636363636,6.208,0.016,-0.004,2.17,8.62,1
2024-02-09 18:21:59,LEXPLORE,6.4,0.039,-0.0139999999999999,6.3118181818181816,0.0275454545454545,-0.01,6.21,0.017,0.0022,2.17,8.62,1
2024-02-09 20:22:00,LEXPLORE,6.4,0.039,-0.0139999999999999,6.3118181818181816,0.0275454545454545,-0.01,6.21,0.017,0.0022,2.17,8.62,1
2024-02-09 22:21:58,LEXPLORE,6.41,0.023,-0.0249999999999999,6.303636363636364,0.0241818181818181,-0.0101818181818181,6.22,0.02,0.005,2.17,8.62,1
